rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre
68,Lighters,Bad Meets Evil,['Bruno Mars'],2011,1eaf02df-695d-3368-aeda-de2535735146,87f27b14-cbd0-44ea-93a3-6fead5cb45e7,310000,[]
69,What Makes You Beautiful,One Direction,[],2011,,1a425bbd-cca4-4b2c-aeb7-71cb176c828a,198000,['pop']
70,The Time (Dirty Bit),Black Eyed Peas,[],2011,,d5be5333-4171-427e-8e12-732087c6b78e,308000,"['dance', 'electronic', 'pop']"
71,Till the World Ends,Britney Spears,[],2011,,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,237000,"['pop', 'dance', 'electronic']"
72,Nobody's Perfect,Jessie J,[],2011,0537cd53-4e88-3c77-8a09-bbaf06c5dbf5,d24fb461-dee8-41fc-bb15-2f13bb2644a6,259000,[]
73,Hello,Martin Solveig & Dragonette,[],2011,71f757ad-4aa4-496e-acd8-0a1fe0f12d41,,333000,[]
74,Only Girl (In the World),Rihanna,[],2011,,73e5e69d-3554-40d8-8516-00cb38737a1c,235000,"['dance', 'pop', 'electronic']"
75,"Young, Wild \& Free",Snoop Dogg & Wiz Khalifa,['Bruno Mars'],2011,,,,[]
76,Don't Worry Be Happy,Guy Sebastian,[],2011,0ca31abb-0aa7-4741-ad02-16f21acaf777,f116b984-45ae-49d0-9445-efc5a61458a1,253000,[]
77,Blow,Kesha,[],2011,0081542e-1dd5-4f12-a51a-25d243165263,,219000,[]
78,Right There,Nicole Scherzinger,['50 Cent'],2011,03f6f509-29f3-4cb6-a499-0944d6f81c20,0f7534a6-dc5f-46ca-a2e0-13d214cdd52b,245000,[]
79,Cinema,Benny Benassi,['Gary Go'],2011,09890603-ad15-358d-b752-0298189fc153,674bf89f-8e70-4472-929d-6b4ed6f98c88,291000,[]
80,Don't Hold Your Breath,Nicole Scherzinger,[],2011,,0f7534a6-dc5f-46ca-a2e0-13d214cdd52b,198000,[]
81,Dynamite,Taio Cruz,[],2011,,ba7d2626-38ce-4859-8495-bdb5732715c4,203000,"['dance', 'pop']"
82,Changed the Way You Kiss Me,Example,[],2011,,ddeb3502-8693-4619-b41d-263105f84477,192000,[]
83,Who Dat Girl,Flo Rida,['Akon'],2011,0320f1e9-cd78-4abb-a79f-6cd9246b2d46,4593d49a-7f67-46ba-9ec0-126bd676286f,203000,[]
84,Jumpstart,These Kids Wear Crowns,[],2011,41e6afff-3d2e-33b7-b41d-783029f99d2e,40a1d77b-a785-4d2b-ac4d-8b0aec8fdb38,207000,[]
85,Friday to Sunday,Justice Crew,[],2011,01303fb7-5b4c-4e79-9af9-d5cb8e0867e1,5bd06912-a77f-41ce-9be7-9134b8cf9b66,192000,[]
86,Raise Your Glass,Pink,[],2011,bcc23cda-afe3-4919-a7cc-551826980bc2,f4d5cc07-3bc9-4836-9b15-88a08359bc63,203000,"['pop', 'rock']"
87,It Will Rain,Bruno Mars,[],2011,722c4366-67f6-3cb0-b332-763461c00349,afb680f2-b6eb-4cd7-a70b-a63b25c763d5,257000,"['pop', 'soul']"
88,Loud,Stan Walker,[],2011,edf68130-b330-45c1-8a71-d0d06c557eec,ec996cca-1b6a-4641-ada7-d438f1afa7a5,203000,[]
89,Little Bad Girl,David Guetta,"['Taio Cruz', 'Ludacris']",2011,0ed62b53-1f52-423e-98b6-85c43c304eb5,302bd7b9-d012-4360-897a-93b00c855680,192000,[]
90,Best Thing I Never Had,Beyonce,[],2011,0df048c3-ec13-461b-9e9f-80b126647073,859d0860-d480-4efd-970c-c05d5f1776b8,370000,[]
91,Breathing,Jason Derulo,[],2011,020dccc6-3621-4020-9931-c257137821c6,,233000,[]
92,Last Night,Ian Carey,"['Bobby Anthony', 'Snoop Dogg']",2011,af79bbe9-247d-414b-bc4e-be93d5f15ad0,386df5e4-aa80-412f-aa31-7a201f0ed678,187000,[]
93,Run the World (Girls),Beyonce,[],2011,07c743ae-0bed-4582-8a1c-6d20220b8304,859d0860-d480-4efd-970c-c05d5f1776b8,236000,[]
94,Mr. Saxobeat,Alexandra Stan,[],2011,,70e6fee5-36b1-4cdb-b573-2132f9566dad,196000,[]
95,From the Music,The Potbelleez,[],2011,41ca5ec1-cf6d-38ed-b368-c2b433c492af,3ddf3e25-0e3e-4c5f-a526-6f117df8f39d,176000,[]
96,Take Over Control,Afrojack,['Eva Simons'],2011,456c7b92-ee39-41f0-90c6-5871f002b2a6,a3ee920f-4e7f-4993-8aca-4b8538cfaa4a,201000,[]
97,Hold it Against Me,Britney Spears,[],2011,4b6ad952-257a-4f39-99bb-ed30e6036fd8,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,229000,[]
98,Love on Top,Beyonce,[],2011,29c2d95e-c488-46dd-8935-4aa0764c3d54,859d0860-d480-4efd-970c-c05d5f1776b8,221000,"['soul', 'rnb', 'pop']"
99,All of the Lights,Kanye West,[],2011,33658f3a-90a3-40df-a12a-ad20166f0023,,299000,"['hip hop', 'rap']"
100,We R Who We R,Kesha,[],2011,,,204000,[]
